label,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4,lx5,ly5,lx6,ly6,lx7,ly7,lx8,ly8,lx9,ly9,lx10,ly10,lx11,ly11,lx12,ly12,lx13,ly13,lx14,ly14,lx15,ly15,lx16,ly16,lx17,ly17,lx18,ly18,lx19,ly19,lx20,ly20,rx0,ry0,rx1,ry1,rx2,ry2,rx3,ry3,rx4,ry4,rx5,ry5,rx6,ry6,rx7,ry7,rx8,ry8,rx9,ry9,rx10,ry10,rx11,ry11,rx12,ry12,rx13,ry13,rx14,ry14,rx15,ry15,rx16,ry16,rx17,ry17,rx18,ry18,rx19,ry19,rx20,ry20
T,0.594219148,0.322949708,0.550234199,0.360771,0.509469151,0.397128612,0.489390224,0.442044497,0.48129034,0.479602575,0.442442834,0.344902754,0.387871742,0.358381212,0.350160897,0.366793215,0.318420708,0.372593641,0.4510777,0.341942191,0.454522431,0.441034198,0.482678562,0.447027802,0.494440764,0.427262932,0.471675366,0.352727115,0.482307673,0.446990937,0.506637454,0.441530675,0.511347771,0.418124735,0.495727837,0.369768381,0.505705357,0.440977722,0.525648057,0.437012523,0.530313849,0.416982055,0.27798295,0.724564314,0.327531159,0.690445244,0.357211828,0.643166661,0.379893303,0.612870395,0.397447646,0.601867259,0.329612076,0.536722839,0.357015818,0.476722419,0.368112177,0.431985259,0.373988509,0.392110646,0.323569477,0.543485105,0.400586903,0.564659774,0.396938145,0.603768349,0.377688348,0.613145053,0.326008499,0.571245909,0.39803049,0.595539033,0.390446603,0.627534211,0.372659504,0.632425964,0.333784312,0.605783343,0.388459504,0.624881983,0.383084565,0.650584221,0.369416505,0.656940162
T,0.589621425,0.322909653,0.545952141,0.352309108,0.505037665,0.388973475,0.486189991,0.437332392,0.478815407,0.478285372,0.441095769,0.344292134,0.385520935,0.358764827,0.348224759,0.36758998,0.316801488,0.373682767,0.451729745,0.342351764,0.451996773,0.436874032,0.478069454,0.444696903,0.489836395,0.427978039,0.473650038,0.35322234,0.479222596,0.442481905,0.501095653,0.437237084,0.505650818,0.415280819,0.498179555,0.369336545,0.502924383,0.436306298,0.520257175,0.432588995,0.525281131,0.414224833,0.277033508,0.72628659,0.326031089,0.691150606,0.354833752,0.643530309,0.377852857,0.612813771,0.396074295,0.59887886,0.326791883,0.538050294,0.354958951,0.47712338,0.366704971,0.431937277,0.37286368,0.391806543,0.32104215,0.544455647,0.398307115,0.563335776,0.396126717,0.603406549,0.377718657,0.614251077,0.323884189,0.571953475,0.396227211,0.595264375,0.389432579,0.628254056,0.37195307,0.634337366,0.331761599,0.606166542,0.387086362,0.624374509,0.382096976,0.651092052,0.368635863,0.658501446
T,0.588428438,0.322704136,0.545110345,0.353678048,0.50383848,0.390479654,0.484952778,0.43785885,0.478107989,0.477959096,0.439622283,0.345354021,0.384640038,0.360874891,0.347489953,0.368733793,0.316126496,0.373720169,0.449858606,0.342597544,0.454218864,0.439539075,0.480597138,0.447155803,0.491845787,0.430616707,0.471888274,0.352963388,0.480523258,0.443936497,0.502925932,0.437269688,0.507330775,0.414772034,0.496418983,0.368488729,0.502990425,0.436180204,0.520683229,0.431695163,0.525745869,0.413179398,0.277091682,0.72567904,0.328022718,0.69231379,0.356367975,0.645697832,0.379124254,0.615497649,0.397445261,0.603262186,0.328274548,0.538224101,0.35491094,0.477183759,0.365987569,0.431996763,0.371352553,0.39207539,0.321791023,0.543756664,0.398152858,0.563925326,0.397638679,0.604998171,0.380661756,0.617470562,0.323958218,0.571332812,0.395939618,0.595897198,0.390565574,0.629232228,0.373848438,0.63648659,0.331494331,0.605522811,0.386697292,0.625735521,0.38236922,0.652407885,0.369482011,0.659979045
T,0.586365223,0.321592212,0.541664124,0.342260838,0.500303566,0.376095027,0.481624484,0.424151391,0.475445241,0.463916451,0.439852089,0.343300164,0.384830862,0.360429853,0.347617865,0.368943453,0.316325068,0.373680472,0.449644595,0.343494862,0.452886879,0.440240175,0.478841007,0.447040856,0.49007991,0.429362088,0.471373498,0.355287611,0.480724186,0.44598946,0.502623379,0.439297378,0.507014811,0.416614622,0.496228755,0.371821195,0.506184518,0.438610166,0.523801148,0.432256371,0.527676463,0.412360698,0.27638939,0.729264617,0.328570843,0.696192026,0.357250929,0.650550663,0.379820436,0.621182621,0.3980214,0.607829034,0.328592837,0.539757669,0.355612874,0.4797858,0.367433935,0.43461144,0.373228788,0.394893467,0.321477532,0.544970632,0.399203092,0.563332617,0.400743961,0.606072068,0.385050297,0.621083677,0.323160797,0.572389543,0.395570457,0.595515788,0.391952276,0.630410075,0.376243442,0.640254259,0.330344707,0.606881261,0.384987235,0.625951111,0.382385552,0.653128922,0.370461345,0.662176073
T,0.58841306,0.320554256,0.542848468,0.344158471,0.501141131,0.378838539,0.481545985,0.426374048,0.475204438,0.466935933,0.44063291,0.341719717,0.385721773,0.357887954,0.348214626,0.365574718,0.316700578,0.369819403,0.450058401,0.341736048,0.452119857,0.43897289,0.478580505,0.446694016,0.490634263,0.429334879,0.471336573,0.353451222,0.479483277,0.444188535,0.501870215,0.438376337,0.507012844,0.415952384,0.49581778,0.369590431,0.50451529,0.43652007,0.522440434,0.430880427,0.526931107,0.411253512,0.276455343,0.722859144,0.325960577,0.685283959,0.352478147,0.635858774,0.370839953,0.600682676,0.386316657,0.581934869,0.32776171,0.535678148,0.35459733,0.475734681,0.366292715,0.430853605,0.371926665,0.391946673,0.321761012,0.542052984,0.397747964,0.561690927,0.400193214,0.60203439,0.385938346,0.616340995,0.323774248,0.570600748,0.39517954,0.594537139,0.393165678,0.626918733,0.378976226,0.636265576,0.3305659,0.605700374,0.385229439,0.624983728,0.383541703,0.650231719,0.3727009,0.658784211
T,0.58654654,0.320159554,0.540475905,0.340510428,0.498149484,0.372029394,0.477706343,0.416604698,0.471052051,0.45483017,0.43891561,0.336948186,0.384365439,0.352826178,0.347017467,0.359759778,0.315445065,0.36386013,0.448314309,0.338545889,0.451209635,0.435424596,0.47694844,0.441317677,0.488531321,0.423072696,0.46925506,0.351745665,0.476831168,0.442041785,0.499352634,0.435306787,0.505208969,0.412561417,0.493158787,0.369380683,0.499854773,0.436359167,0.518241942,0.430579603,0.523840487,0.411148727,0.276859343,0.717244387,0.326476961,0.681760013,0.35456565,0.632571876,0.37533325,0.599568784,0.391687602,0.585144341,0.327461094,0.529668391,0.354897112,0.470179856,0.36670506,0.426068664,0.373133898,0.3864775,0.32152608,0.536364436,0.397061408,0.553512931,0.395436704,0.594016016,0.377829194,0.606185853,0.32371816,0.564024448,0.394499958,0.585996091,0.388932526,0.619693518,0.372519016,0.627199054,0.33108148,0.598484397,0.385260671,0.616362512,0.381164104,0.643964827,0.368542612,0.652489483
T,0.588579714,0.323058695,0.544898391,0.359054804,0.503942132,0.391068816,0.482184768,0.430286705,0.472601622,0.465754449,0.442753643,0.334786236,0.389890194,0.347682923,0.353170812,0.352675766,0.321961194,0.355633229,0.452043712,0.332223952,0.453385353,0.430255085,0.479676455,0.438132167,0.491678238,0.421091229,0.47210148,0.34348914,0.479593784,0.436065972,0.502783716,0.430778474,0.50881505,0.408759087,0.495313913,0.360985905,0.503214955,0.428699225,0.522305548,0.423847705,0.527566135,0.404033959,0.281609744,0.713331401,0.331476361,0.67824626,0.359651059,0.631985664,0.382107198,0.603379726,0.399248034,0.591999292,0.332004547,0.525212288,0.357698679,0.464813918,0.368472934,0.419961333,0.373803645,0.379451454,0.325533032,0.530473769,0.402145863,0.549586177,0.399731278,0.589950502,0.38040784,0.601003349,0.32782051,0.55664289,0.399178505,0.579638183,0.392263979,0.614286244,0.374539286,0.621264637,0.33550936,0.589708388,0.390289605,0.608183563,0.385556042,0.636292756,0.372315437,0.644800663
T,0.596704364,0.321589947,0.553176939,0.357324719,0.511669457,0.39194715,0.489883751,0.433193684,0.47967723,0.468718231,0.448468715,0.334802061,0.394302666,0.346877784,0.356852472,0.352472901,0.325449586,0.355488598,0.456845134,0.334135979,0.455878943,0.427657455,0.483224332,0.438561082,0.497273713,0.423008054,0.476017237,0.346304536,0.481154263,0.434429348,0.504892886,0.43236798,0.512383401,0.411859065,0.498594135,0.363775581,0.505149901,0.427941591,0.524316609,0.4257707,0.530911326,0.407525718,0.286218077,0.7107898,0.339073807,0.679341674,0.367022872,0.634531021,0.388736844,0.604872167,0.405538887,0.591396391,0.335833102,0.524381518,0.362074018,0.463372886,0.372580439,0.418556035,0.377947301,0.378568947,0.328531384,0.529573321,0.406268805,0.546266258,0.404385716,0.58667475,0.386678308,0.597489178,0.330510736,0.555627763,0.403293729,0.578422844,0.396259278,0.61198777,0.379161984,0.617776036,0.338560224,0.588778019,0.394445807,0.607651472,0.389173508,0.634341657,0.375716507,0.640987933
T,0.596279025,0.323741734,0.552277625,0.36052072,0.50992012,0.391992122,0.487653911,0.429334998,0.477026135,0.464418501,0.448867768,0.336218238,0.394429743,0.348302811,0.357081473,0.353634,0.32545507,0.356475562,0.457511723,0.334044397,0.45780462,0.430806726,0.484293818,0.439721972,0.496759266,0.422750473,0.477419317,0.345608354,0.483566731,0.437140971,0.506579459,0.43355009,0.51286,0.412112445,0.500729859,0.362819165,0.508115232,0.429694653,0.526827514,0.426761508,0.532321453,0.407973081,0.287425697,0.711372733,0.336787969,0.679400861,0.365835547,0.635728896,0.391019464,0.609192014,0.40986982,0.598249674,0.336010069,0.526174903,0.362788647,0.4639678,0.373630464,0.419570029,0.379304111,0.379723638,0.329799891,0.530552208,0.406976432,0.547342122,0.403688967,0.586641252,0.384498805,0.595980525,0.332630664,0.556222379,0.404976726,0.579647899,0.396177113,0.612727225,0.378002167,0.61694026,0.341457754,0.58941716,0.396970093,0.609331429,0.390742362,0.636243463,0.37702173,0.642440081
T,0.599205971,0.321922988,0.555192947,0.358305871,0.511521161,0.391569704,0.489770532,0.432262242,0.479609638,0.468473434,0.447505713,0.338130265,0.393634558,0.351351082,0.355915934,0.356227845,0.324289441,0.358844846,0.455993742,0.336859763,0.458847374,0.433590859,0.486027956,0.43841818,0.497686803,0.419057131,0.476033747,0.348336101,0.483534425,0.43924135,0.507402122,0.432650506,0.512603641,0.409795046,0.499415606,0.365028262,0.507549167,0.431881398,0.527231693,0.426480621,0.532412887,0.406185269,0.286858201,0.712175369,0.33474046,0.679497719,0.3640441,0.635893881,0.390697837,0.611024201,0.412239403,0.602187097,0.335238308,0.528903246,0.361531496,0.465883404,0.372720122,0.421076477,0.378469884,0.38168323,0.330420345,0.53360641,0.405574143,0.548470557,0.406055838,0.589512467,0.389748633,0.602711082,0.333925575,0.559171617,0.403996974,0.58069402,0.398229271,0.615115047,0.381772071,0.623176038,0.342658788,0.591467142,0.395563513,0.609314203,0.391522348,0.636942983,0.379359484,0.645680189
T,0.593790054,0.323246121,0.550390363,0.360172272,0.508439124,0.392377257,0.487136483,0.431215763,0.477931887,0.466085941,0.444998741,0.337854058,0.391646475,0.351073086,0.354418576,0.356422275,0.322572708,0.359462768,0.453232884,0.335508287,0.458349764,0.433050781,0.485438555,0.440229058,0.497252703,0.422446191,0.473172933,0.346597165,0.482608795,0.439110279,0.50636977,0.433971405,0.5121665,0.411556333,0.496530086,0.363245159,0.505700052,0.431838274,0.525301456,0.428007662,0.531008661,0.408270359,0.286545306,0.713301182,0.337660223,0.680499375,0.365916312,0.637410164,0.390029341,0.610482097,0.410415202,0.600766838,0.33530876,0.52885437,0.360843331,0.468196511,0.371288449,0.423654318,0.376584709,0.383393377,0.328455031,0.53344512,0.405338198,0.549721181,0.404818863,0.590677559,0.387210786,0.603428781,0.330806971,0.559464335,0.402252674,0.581401289,0.396488756,0.616050184,0.379450172,0.624066532,0.338916034,0.592536986,0.393209904,0.610558748,0.389449805,0.638177037,0.376966983,0.646904171
T,0.535248816,0.750231385,0.486985922,0.71068573,0.452154964,0.667848825,0.418723881,0.649564683,0.395362258,0.645982265,0.478713423,0.573491693,0.458109617,0.510798335,0.447290897,0.462140054,0.440547228,0.41953662,0.484654844,0.586236238,0.411187828,0.60575515,0.416873097,0.641348243,0.437082529,0.646127284,0.482264638,0.616085231,0.414959222,0.647013307,0.425859869,0.673268557,0.444625765,0.670116961,0.47553882,0.652592182,0.424696624,0.679933369,0.435758173,0.701832891,0.453189582,0.699050546,0.213463008,0.430493563,0.261169344,0.410375684,0.316915154,0.417138517,0.353164524,0.444842875,0.37573418,0.474026024,0.35982269,0.394138962,0.415878117,0.38839817,0.452965021,0.379138559,0.481905699,0.375593305,0.353151947,0.403374732,0.371718496,0.502454102,0.346916109,0.509903133,0.332645774,0.496560305,0.334029853,0.425163627,0.341570616,0.522455454,0.321094245,0.515800476,0.314276487,0.496263713,0.311547607,0.44972986,0.317042649,0.525134802,0.298931479,0.517983019,0.292380959,0.497027397
T,0.53353399,0.743144929,0.487978935,0.701373935,0.452814758,0.658538222,0.418107599,0.641617894,0.39358139,0.639220059,0.476566017,0.568673491,0.455862164,0.505670607,0.444050819,0.458307236,0.436258048,0.416950881,0.482452691,0.582427502,0.407997936,0.598608553,0.412658036,0.634908378,0.43242988,0.641254604,0.479934961,0.612816095,0.412556142,0.640994668,0.422548681,0.667237937,0.440707803,0.6651811,0.47297591,0.649218678,0.422471493,0.674075425,0.43277508,0.696234584,0.449247479,0.695189714,0.209123552,0.431882918,0.256627202,0.414538532,0.310674787,0.419565082,0.346070558,0.442569464,0.368637264,0.468182057,0.35710454,0.391004115,0.411603451,0.384274393,0.448262513,0.3738738,0.477393866,0.36898914,0.350378811,0.399244368,0.36961925,0.501534581,0.344010055,0.505982041,0.330119222,0.487947166,0.330835253,0.421549529,0.340943366,0.52106297,0.319245696,0.513671577,0.311499357,0.493046194,0.307517231,0.446619481,0.315242767,0.523315966,0.296047598,0.515631378,0.287344009,0.493930608
T,0.532459855,0.737965763,0.48928228,0.696027935,0.453209132,0.653680861,0.415677339,0.638111472,0.389517814,0.636306107,0.47435078,0.564934075,0.449968934,0.503245652,0.435889512,0.457647115,0.42673102,0.417778462,0.4800767,0.577540934,0.408311307,0.597864866,0.412457645,0.633388162,0.431063265,0.639159679,0.478098184,0.60610348,0.41313532,0.637973726,0.423468381,0.663992524,0.441197932,0.660748303,0.471733809,0.640473068,0.42258814,0.66934365,0.433195114,0.691345513,0.449533165,0.689305544,0.200699344,0.440369278,0.249461025,0.425114632,0.305036306,0.428177685,0.342896998,0.446439356,0.368283987,0.466762275,0.347844332,0.396153271,0.401321709,0.386569798,0.437734842,0.376614332,0.465802968,0.372235417,0.340433061,0.404290289,0.365087688,0.498896718,0.340360105,0.514121294,0.323347151,0.506084323,0.321747094,0.42616564,0.336410731,0.518971205,0.315111876,0.519707561,0.304589659,0.504896522,0.299036294,0.45176214,0.310820252,0.522364736,0.2925286,0.521280766,0.282710195,0.504971564
T,0.530709207,0.74205637,0.498548299,0.691603065,0.464871228,0.646721065,0.42674616,0.634007215,0.3986803,0.636995852,0.48031956,0.572117865,0.457198501,0.508866251,0.445309699,0.461212307,0.437760532,0.419806063,0.482686847,0.586023748,0.410423428,0.600977063,0.415431559,0.635102272,0.434757441,0.640863895,0.478176683,0.615315259,0.4125624,0.641159713,0.422933698,0.666073382,0.440977156,0.663743615,0.470238209,0.650028765,0.421044409,0.67363137,0.432792664,0.694470525,0.449837714,0.692363858,0.219382972,0.423851758,0.266152531,0.404907465,0.320379674,0.41230163,0.354802489,0.439274549,0.376231313,0.468362451,0.360842794,0.390122831,0.417581618,0.383203685,0.455312848,0.375930399,0.483565122,0.374280542,0.35328573,0.402759999,0.375392973,0.491459131,0.351738721,0.505952418,0.334535897,0.500056267,0.334621161,0.424600661,0.345889509,0.511674821,0.325284958,0.511033535,0.314824939,0.496183634,0.312793851,0.447930038,0.321241081,0.514831781,0.303629011,0.51308161,0.294751167,0.497742414
T,0.533453465,0.748654306,0.496045887,0.699866831,0.465337664,0.655221939,0.430435508,0.63922292,0.403554529,0.638999701,0.488005579,0.572821677,0.470090002,0.510130644,0.46323362,0.460933506,0.459916145,0.417921424,0.491528958,0.586562455,0.418837339,0.60081166,0.423689693,0.633239806,0.443426251,0.638338387,0.486888766,0.616487205,0.419615477,0.638438106,0.429305017,0.663839519,0.447845131,0.662900746,0.47859481,0.651947856,0.427003652,0.671920419,0.437457502,0.69432354,0.454555094,0.694387317,0.239386499,0.409895629,0.285620004,0.391040921,0.339346975,0.399232447,0.372674733,0.426737636,0.392293334,0.459243685,0.383721352,0.385457128,0.438893378,0.383365184,0.476575047,0.381249309,0.504864156,0.38385722,0.376805037,0.399967432,0.394936293,0.487371475,0.371033669,0.497409821,0.353251517,0.487596929,0.357470602,0.421318829,0.363593042,0.504711747,0.343791813,0.502354026,0.333991885,0.486864597,0.333992988,0.442627966,0.336736858,0.508173406,0.319832593,0.50499028,0.312367111,0.488704503
T,0.524453402,0.756204605,0.48023805,0.708897173,0.450539142,0.66306901,0.419414073,0.63785696,0.397982806,0.630723953,0.488625556,0.576531053,0.478470862,0.513171792,0.476845801,0.462640047,0.477573574,0.419103652,0.494524419,0.592189133,0.417420059,0.593008578,0.418147296,0.62969172,0.437203586,0.64217633,0.489563823,0.622682989,0.418963701,0.632927895,0.424856752,0.661417484,0.442934752,0.666435838,0.479891866,0.657506704,0.42503649,0.668084979,0.432085335,0.692700148,0.449102074,0.696902871,0.258369774,0.391986787,0.306095481,0.384360492,0.355785698,0.397562891,0.384938598,0.425611407,0.401984274,0.458875448,0.403109998,0.382426739,0.456998169,0.383131295,0.494372308,0.386317015,0.521240115,0.393673718,0.39566043,0.392159939,0.40671128,0.479927868,0.384995699,0.497982115,0.368241727,0.49610129,0.375355124,0.409381956,0.375303715,0.495347559,0.358136982,0.498098433,0.348980308,0.486461401,0.350899071,0.42810601,0.349316746,0.493273437,0.335090905,0.491680503,0.328250498,0.47748673
T,0.521740973,0.758467972,0.477689803,0.710645795,0.449093223,0.662395954,0.418153673,0.635329425,0.396550208,0.629013062,0.488100708,0.578909636,0.47868365,0.514928579,0.477586746,0.4648543,0.479049444,0.421131641,0.494446993,0.594306767,0.417965829,0.591114819,0.418176413,0.627052605,0.437382489,0.638781428,0.489474893,0.62474972,0.419151217,0.631749272,0.424711406,0.659497261,0.443172455,0.663796604,0.479538649,0.6592471,0.425552726,0.667023778,0.431938112,0.690790534,0.448567986,0.694974363,0.254078507,0.396060407,0.302665859,0.388550371,0.352979928,0.403503031,0.384621531,0.429980725,0.404076368,0.461572766,0.40655145,0.381973445,0.459785759,0.385285616,0.497190714,0.389383435,0.525026679,0.397614419,0.399889022,0.389331013,0.409690022,0.486956716,0.385160357,0.502684295,0.368544459,0.497059077,0.378846169,0.406563282,0.376473755,0.499354213,0.357200146,0.498969257,0.348404497,0.484998256,0.35389021,0.425362617,0.350953847,0.495469898,0.334747881,0.492896587,0.327521801,0.477299064
T,0.521592855,0.757871628,0.474326521,0.711488366,0.446118891,0.663160384,0.417218924,0.634988546,0.395967782,0.628734648,0.488762349,0.578692555,0.478264153,0.513917565,0.474960268,0.465422541,0.474220455,0.422202438,0.494388521,0.593135536,0.419217288,0.587527037,0.418517977,0.624006391,0.437217087,0.6367926,0.488693416,0.622240007,0.419149399,0.628112078,0.423791766,0.656967223,0.441792101,0.662282467,0.477990985,0.656027794,0.424579382,0.664959073,0.430164427,0.689619005,0.4464266,0.694784939,0.253729641,0.394999474,0.302225739,0.387004614,0.35330084,0.401274949,0.384472072,0.42900303,0.403154671,0.461337417,0.403133184,0.381953835,0.457642168,0.383587033,0.49524051,0.388082445,0.52327311,0.396856844,0.397096962,0.390457571,0.408065557,0.485038102,0.382975608,0.500983536,0.365676969,0.495687753,0.377385557,0.40779382,0.374859929,0.498512149,0.354999036,0.499199659,0.345884204,0.486294001,0.353728294,0.42634815,0.350699544,0.495713234,0.333955556,0.494127572,0.326420754,0.479480952
T,0.520779192,0.754223526,0.475338757,0.707983732,0.447465181,0.66190356,0.418363631,0.63605231,0.396710306,0.630076766,0.486838907,0.576493263,0.476989299,0.512937069,0.473749578,0.463959694,0.472919971,0.420900136,0.493555427,0.591200769,0.418560386,0.587570012,0.417710871,0.623212099,0.43593961,0.635398388,0.488940924,0.620803118,0.419092745,0.627333939,0.423436671,0.655121505,0.441303402,0.660489321,0.47907719,0.655186296,0.424980164,0.663718104,0.429765373,0.687755227,0.445613235,0.692964196,0.249073938,0.390487552,0.297418475,0.379502237,0.350882113,0.394320726,0.38408336,0.425097466,0.403140813,0.459251225,0.402238518,0.378229022,0.455658197,0.383416295,0.492849976,0.387272805,0.521184504,0.395233124,0.395353675,0.388688385,0.402242512,0.485684156,0.377625525,0.491232723,0.36299476,0.4765535,0.374571025,0.407340586,0.370595753,0.499253005,0.351433873,0.492661297,0.345035076,0.474297673,0.349514514,0.426199317,0.34673503,0.498333514,0.330117404,0.491172016,0.32387805,0.471445054
T,0.519950151,0.755508423,0.473687917,0.709201455,0.446168303,0.662809014,0.418050975,0.636453807,0.397117049,0.631592572,0.486213505,0.575317085,0.476058275,0.511968672,0.472468197,0.463213593,0.471554875,0.420681596,0.493467927,0.59074223,0.418119341,0.589154005,0.41737929,0.624935985,0.435477167,0.636921167,0.489293993,0.620782256,0.419315606,0.630242109,0.423921824,0.657706499,0.441817164,0.661909401,0.47952646,0.655299604,0.42495048,0.665552616,0.429703474,0.689240694,0.445413828,0.69337815,0.248528749,0.389835238,0.298222929,0.37945956,0.351831168,0.394577652,0.383037448,0.425149947,0.400013328,0.45906353,0.402050823,0.380685031,0.455085248,0.384179801,0.491703302,0.387547821,0.519872069,0.394227982,0.394826323,0.391273618,0.40148434,0.486606151,0.376364321,0.491877437,0.362225652,0.476032197,0.373460352,0.409824222,0.369565815,0.499670982,0.35032776,0.492942929,0.344277591,0.473850191,0.347819954,0.428584278,0.34457776,0.498504966,0.327243686,0.490862727,0.321047366,0.470500678
T,0.521924615,0.75613296,0.478613794,0.708459079,0.449152678,0.662222147,0.417407811,0.637474358,0.395743787,0.634911954,0.487270176,0.57996136,0.475344896,0.516247749,0.472339898,0.467083871,0.472221792,0.424044192,0.493068755,0.594466388,0.418277025,0.59266001,0.41760689,0.628754139,0.435441911,0.640773594,0.487972468,0.623732805,0.418967694,0.634186506,0.423723817,0.662231803,0.441325665,0.66694659,0.477658868,0.657727003,0.424414515,0.668949842,0.42947796,0.693060398,0.444884986,0.697500169,0.245114237,0.391597986,0.294755131,0.382361621,0.34900555,0.398732454,0.381022215,0.429623365,0.399760365,0.4620305,0.400685519,0.382032365,0.453655839,0.387110919,0.490382224,0.391126692,0.5185287,0.399322897,0.393283725,0.391050577,0.398724556,0.490337521,0.373271853,0.493675172,0.359282881,0.476802737,0.371643841,0.408998996,0.367505521,0.502756655,0.348039895,0.494258702,0.342054248,0.474247336,0.345595777,0.427497804,0.342221111,0.500266135,0.325548232,0.491589308,0.31967935,0.470392078
T,0.520127952,0.755904317,0.477118075,0.708217144,0.448101133,0.662256896,0.417071998,0.637476444,0.395859122,0.6347633,0.485576421,0.578944445,0.474406064,0.516375244,0.471627712,0.467358053,0.47171241,0.424122751,0.49195081,0.593681991,0.417351335,0.594413936,0.417380691,0.630396724,0.435960621,0.641255319,0.487349868,0.623898268,0.418364316,0.634469807,0.423243821,0.661806405,0.441341102,0.665953696,0.477323145,0.659019053,0.42363292,0.669489205,0.428849757,0.692744255,0.44471091,0.696949124,0.245340377,0.395933837,0.298010409,0.391338915,0.349908084,0.408194453,0.381482899,0.434280455,0.400229335,0.463701308,0.401024818,0.385879219,0.453569472,0.388358146,0.490813226,0.392446578,0.518738866,0.401770532,0.393472403,0.392579645,0.397322893,0.49381578,0.371595681,0.496849269,0.358633935,0.480048865,0.37076357,0.409965903,0.364314705,0.506512523,0.344581962,0.497391999,0.338887185,0.477960378,0.344578624,0.428284556,0.339504123,0.502443254,0.322453618,0.492530435,0.316516012,0.470640242
T,0.519729495,0.758233666,0.476015091,0.711465478,0.446661502,0.664953113,0.415675551,0.639989555,0.394706607,0.636995018,0.485402495,0.581372857,0.474041224,0.5176723,0.470586777,0.468247801,0.470060468,0.424541473,0.491787195,0.596759021,0.417004049,0.594127059,0.415830374,0.630253196,0.434052974,0.641792059,0.487153232,0.62653774,0.417798162,0.633891046,0.42189002,0.660984576,0.439668626,0.665668011,0.477384865,0.660919547,0.423493922,0.668314934,0.428636074,0.691532195,0.444652468,0.696670294,0.245618209,0.394622564,0.295794427,0.388368458,0.34899351,0.403485417,0.380978733,0.432725221,0.397670895,0.464480937,0.400615394,0.386674672,0.452705145,0.389934868,0.489351511,0.393810928,0.51692158,0.402279526,0.392934769,0.393966347,0.395890594,0.493649662,0.370377034,0.494955987,0.356869817,0.476223707,0.370973647,0.410775155,0.364046335,0.506485283,0.344790906,0.49712792,0.339485377,0.476578534,0.344188541,0.428689957,0.339325428,0.503841758,0.322833359,0.494163513,0.317441404,0.471838564
T,0.521483898,0.759036899,0.478028029,0.710816622,0.448091656,0.663309932,0.416394174,0.639957666,0.393830717,0.638823509,0.484303653,0.581594586,0.473469079,0.51818496,0.470780283,0.468647778,0.470822781,0.425360084,0.490376621,0.596325636,0.416389555,0.596616566,0.417543232,0.631235182,0.436557025,0.641297042,0.48590976,0.626462042,0.417176455,0.636649549,0.423354179,0.663108587,0.441846579,0.666140437,0.476340771,0.661596239,0.422704637,0.671289265,0.429638296,0.694219589,0.44655332,0.698061109,0.245413512,0.396287978,0.294821143,0.38852334,0.348664582,0.40330857,0.380239636,0.432920694,0.396882534,0.465019405,0.398997784,0.386016905,0.451631546,0.389627457,0.48830086,0.39369455,0.516331315,0.402412713,0.391655713,0.395457447,0.395980984,0.494701415,0.369832546,0.496114016,0.355572939,0.477633923,0.370437384,0.413696349,0.363866806,0.508208215,0.34381932,0.497698992,0.338559568,0.476678282,0.344703645,0.432765573,0.339656144,0.506841362,0.322111219,0.496147782,0.316842318,0.473693073
T,0.520076215,0.757681072,0.474782348,0.710120857,0.445625275,0.663186073,0.415590763,0.637866855,0.395244092,0.63455683,0.484314173,0.578616202,0.473672956,0.516198158,0.47095564,0.466643274,0.470784634,0.423465967,0.490577877,0.593644917,0.416419744,0.593804598,0.417448878,0.628607631,0.436103821,0.63891083,0.486280203,0.623911977,0.417462975,0.634737313,0.42370683,0.661295235,0.441872239,0.664716542,0.47678569,0.659088016,0.423189402,0.668572605,0.430054277,0.691521049,0.446795374,0.695270479,0.24526006,0.396532565,0.2940045,0.385295957,0.348176688,0.39980498,0.379500329,0.430077434,0.397111803,0.463473916,0.398268312,0.385520428,0.451491892,0.388951868,0.487278074,0.392562628,0.514981985,0.400220662,0.390930116,0.395861208,0.395410895,0.493374109,0.369594425,0.49469313,0.356141418,0.475962281,0.369563341,0.415053099,0.363321215,0.507665217,0.34300983,0.497471958,0.337466866,0.476229668,0.344233274,0.434282392,0.339042306,0.505978584,0.321261764,0.496734917,0.315858006,0.475750655
T,0.520106196,0.75677669,0.472917318,0.711025655,0.444463074,0.664835751,0.4154374,0.639924765,0.393007219,0.635559201,0.482613683,0.578453898,0.471529454,0.515630007,0.468735307,0.465768576,0.468256533,0.422242105,0.489347607,0.592377126,0.415292263,0.59488678,0.416662693,0.630033612,0.435506552,0.64074856,0.485480338,0.62191546,0.416368365,0.63565129,0.422599286,0.663012028,0.440787137,0.666767359,0.476475239,0.656954229,0.421862036,0.669564486,0.42832613,0.693330169,0.444904089,0.697229326,0.246668056,0.396666467,0.294901609,0.387802899,0.347747833,0.403138131,0.377583891,0.431696355,0.393424809,0.462634623,0.395638555,0.388435245,0.448074967,0.389923036,0.483410835,0.392466754,0.510803878,0.398780167,0.388843328,0.399597526,0.393140614,0.494112074,0.36765489,0.494639188,0.35451138,0.474761695,0.367839187,0.419584692,0.361297458,0.507975519,0.341616809,0.497358918,0.336036116,0.475929797,0.342947066,0.439338923,0.33659628,0.507238925,0.319335967,0.49677068,0.314033329,0.474971503
